,Date,Time,Gain,gX,gY,gZ,GainGyro
1049,2022-07-24,19:02:00.619,100.0,  0.01,  0.22,  0.00,  21
1050,2022-07-24,19:02:00.635,100.0,  0.00,  0.30,  0.01,  30
1051,2022-07-24,19:02:00.651,100.0,  0.00,  0.30,  0.01,  30
1052,2022-07-24,19:02:00.668,100.0,  0.04,  0.27,  0.00,  26
1053,2022-07-24,19:02:00.684,100.0,  0.09,  0.15,  -0.01,  15
1054,2022-07-24,19:02:00.701,100.0,  0.07,  0.07,  -0.03,  7
1055,2022-07-24,19:02:00.713,100.0,  0.04,  0.02,  -0.05,  1
1056,2022-07-24,19:02:00.729,100.0,  0.04,  0.02,  -0.05,  1
1057,2022-07-24,19:02:00.745,100.0,  0.01,  -0.04,  -0.07,
1058,2022-07-24,19:02:00.762,100.0,  -0.02,  -0.14,  -0.08,
1059,2022-07-24,19:02:00.777,100.0,  -0.04,  -0.24,  -0.08,
1060,2022-07-24,19:02:00.791,100.0,  -0.04,  -0.24,  -0.08,
1061,2022-07-24,19:02:00.807,100.0,  -0.06,  -0.32,  -0.07,
1062,2022-07-24,19:02:00.823,100.0,  -0.10,  -0.38,  -0.07,
1063,2022-07-24,19:02:00.835,100.0,  -0.14,  -0.40,  -0.06,
1064,2022-07-24,19:02:00.852,100.0,  -0.14,  -0.40,  -0.06,
1065,2022-07-24,19:02:00.868,100.0,  -0.15,  -0.40,  -0.07,
1066,2022-07-24,19:02:00.880,100.0,  -0.15,  -0.44,  -0.10,
1067,2022-07-24,19:02:00.896,100.0,  -0.16,  -0.50,  -0.13,
1068,2022-07-24,19:02:00.913,100.0,  -0.16,  -0.50,  -0.13,
1069,2022-07-24,19:02:00.926,100.0,  -0.16,  -0.52,  -0.13,
1070,2022-07-24,19:02:00.942,100.0,  -0.14,  -0.54,  -0.13,
1071,2022-07-24,19:02:00.959,100.0,  -0.14,  -0.58,  -0.12,
1072,2022-07-24,19:02:00.971,100.0,  -0.14,  -0.58,  -0.12,
1073,2022-07-24,19:02:00.987,100.0,  -0.12,  -0.62,  -0.12,
1074,2022-07-24,19:02:01.004,100.0,  -0.09,  -0.66,  -0.11,
1075,2022-07-24,19:02:01.016,100.0,  -0.06,  -0.79,  -0.12,
1076,2022-07-24,19:02:01.032,100.0,  -0.06,  -0.79,  -0.12,
1077,2022-07-24,19:02:01.048,100.0,  -0.04,  -0.88,  -0.12,
1078,2022-07-24,19:02:01.061,100.0,  -0.03,  -0.92,  -0.13,
1079,2022-07-24,19:02:01.077,100.0,  -0.03,  -0.97,  -0.12,
1080,2022-07-24,19:02:01.094,100.0,  -0.03,  -0.97,  -0.12,
1081,2022-07-24,19:02:01.106,100.0,  -0.03,  -1.05,  -0.12,
1082,2022-07-24,19:02:01.122,100.0,  -0.02,  -1.07,  -0.13,
1083,2022-07-24,19:02:01.135,100.0,  -0.02,  -1.04,  -0.13,
1084,2022-07-24,19:02:01.151,100.0,  -0.02,  -1.04,  -0.13,
1085,2022-07-24,19:02:01.167,100.0,  -0.02,  -1.03,  -0.13,
1086,2022-07-24,19:02:01.180,100.0,  -0.04,  -0.99,  -0.13,
1087,2022-07-24,19:02:01.196,100.0,  -0.04,  -0.98,  -0.13,
1088,2022-07-24,19:02:01.213,100.0,  -0.04,  -0.98,  -0.13,
1089,2022-07-24,19:02:01.225,100.0,  -0.03,  -1.00,  -0.12,
1090,2022-07-24,19:02:01.241,100.0,  -0.04,  -0.94,  -0.13,
1091,2022-07-24,19:02:01.258,100.0,  -0.03,  -0.94,  -0.16,
1092,2022-07-24,19:02:01.270,100.0,  -0.03,  -0.94,  -0.16,
1093,2022-07-24,19:02:01.286,100.0,  -0.02,  -0.98,  -0.19,
1094,2022-07-24,19:02:01.303,100.0,  -0.04,  -0.93,  -0.17,
1095,2022-07-24,19:02:01.314,100.0,  -0.07,  -0.91,  -0.16,
1096,2022-07-24,19:02:01.331,100.0,  -0.07,  -0.91,  -0.16,
1097,2022-07-24,19:02:01.347,100.0,  -0.07,  -0.93,  -0.16,
1098,2022-07-24,19:02:01.360,100.0,  -0.06,  -0.87,  -0.16,
1099,2022-07-24,19:02:01.376,100.0,  -0.05,  -0.78,  -0.16,
1100,2022-07-24,19:02:01.393,100.0,  -0.05,  -0.78,  -0.16,
1101,2022-07-24,19:02:01.405,100.0,  -0.04,  -0.76,  -0.14,
1102,2022-07-24,19:02:01.421,100.0,  -0.07,  -0.80,  -0.15,
1103,2022-07-24,19:02:01.437,100.0,  -0.11,  -0.79,  -0.17,
1104,2022-07-24,19:02:01.449,100.0,  -0.11,  -0.79,  -0.17,
1105,2022-07-24,19:02:01.466,100.0,  -0.13,  -0.79,  -0.16,
1106,2022-07-24,19:02:01.482,100.0,  -0.11,  -0.79,  -0.14,
1107,2022-07-24,19:02:01.495,100.0,  -0.09,  -0.76,  -0.12,
1108,2022-07-24,19:02:01.511,100.0,  -0.09,  -0.76,  -0.12,
1109,2022-07-24,19:02:01.528,100.0,  -0.08,  -0.77,  -0.12,
1110,2022-07-24,19:02:01.540,100.0,  -0.12,  -0.80,  -0.13,
1111,2022-07-24,19:02:01.556,100.0,  -0.15,  -0.80,  -0.14,
1112,2022-07-24,19:02:01.573,100.0,  -0.15,  -0.80,  -0.14,
1113,2022-07-24,19:02:01.585,100.0,  -0.14,  -0.80,  -0.16,
1114,2022-07-24,19:02:01.602,100.0,  -0.12,  -0.76,  -0.17,
1115,2022-07-24,19:02:01.618,100.0,  -0.12,  -0.72,  -0.15,
1116,2022-07-24,19:02:01.630,100.0,  -0.12,  -0.72,  -0.15,
1117,2022-07-24,19:02:01.646,100.0,  -0.14,  -0.73,  -0.13,
1118,2022-07-24,19:02:01.663,100.0,  -0.13,  -0.69,  -0.12,
1119,2022-07-24,19:02:01.675,100.0,  -0.12,  -0.65,  -0.11,
1120,2022-07-24,19:02:01.692,100.0,  -0.12,  -0.65,  -0.11,
1121,2022-07-24,19:02:01.708,100.0,  -0.11,  -0.63,  -0.11,
1122,2022-07-24,19:02:01.720,100.0,  -0.10,  -0.62,  -0.10,
1123,2022-07-24,19:02:01.737,100.0,  -0.08,  -0.59,  -0.09,
1124,2022-07-24,19:02:01.753,100.0,  -0.08,  -0.59,  -0.09,
1125,2022-07-24,19:02:01.765,100.0,  -0.10,  -0.53,  -0.05,
1126,2022-07-24,19:02:01.781,100.0,  -0.14,  -0.51,  -0.03,
1127,2022-07-24,19:02:01.798,100.0,  -0.20,  -0.47,  -0.03,
1128,2022-07-24,19:02:01.810,100.0,  -0.20,  -0.47,  -0.03,
1129,2022-07-24,19:02:01.827,100.0,  -0.22,  -0.40,  -0.04,
1130,2022-07-24,19:02:01.843,100.0,  -0.21,  -0.37,  -0.03,
1131,2022-07-24,19:02:01.855,100.0,  -0.19,  -0.37,  -0.01,
1132,2022-07-24,19:02:01.872,100.0,  -0.19,  -0.37,  -0.01,
1133,2022-07-24,19:02:01.888,100.0,  -0.16,  -0.33,  0.01,
1134,2022-07-24,19:02:01.900,100.0,  -0.16,  -0.34,  0.02,
1135,2022-07-24,19:02:01.917,100.0,  -0.16,  -0.33,  0.02,
1136,2022-07-24,19:02:01.933,100.0,  -0.16,  -0.33,  0.02,
1137,2022-07-24,19:02:01.946,100.0,  -0.20,  -0.22,  -0.00,
1138,2022-07-24,19:02:01.962,100.0,  -0.39,  0.16,  -0.05,  15
1139,2022-07-24,19:02:01.978,100.0,  -0.27,  0.01,  0.00,  0
1140,2022-07-24,19:02:01.995,100.0,  -0.12,  -0.16,  0.05,
1141,2022-07-24,19:02:02.007,100.0,  -0.12,  -0.16,  0.05,
1142,2022-07-24,19:02:02.024,100.0,  -0.08,  -0.12,  0.03,
1143,2022-07-24,19:02:02.040,100.0,  -0.12,  -0.08,  0.00,
1144,2022-07-24,19:02:02.052,100.0,  -0.14,  -0.05,  -0.01,
1145,2022-07-24,19:02:02.068,100.0,  -0.14,  -0.05,  -0.01,
1146,2022-07-24,19:02:02.085,100.0,  -0.13,  -0.09,  -0.00,
1147,2022-07-24,19:02:02.096,100.0,  -0.07,  -0.08,  0.01,
1148,2022-07-24,19:02:02.113,100.0,  -0.04,  -0.05,  0.01,
1149,2022-07-24,19:02:02.130,100.0,  -0.04,  -0.05,  0.01,
1150,2022-07-24,19:02:02.142,100.0,  -0.04,  -0.04,  -0.00,
1151,2022-07-24,19:02:02.159,100.0,  -0.01,  -0.02,  -0.01,
1152,2022-07-24,19:02:02.175,100.0,  0.02,  -0.00,  -0.00,
1153,2022-07-24,19:02:02.187,100.0,  0.02,  -0.00,  -0.00,
1154,2022-07-24,19:02:02.204,100.0,  0.05,  0.01,  -0.01,  1
1155,2022-07-24,19:02:02.220,100.0,  0.06,  0.02,  -0.01,  1
1156,2022-07-24,19:02:02.236,100.0,  0.07,  0.03,  -0.01,  2
1157,2022-07-24,19:02:02.253,100.0,  0.07,  0.03,  -0.01,  2
1158,2022-07-24,19:02:02.269,100.0,  0.09,  0.06,  -0.00,  5
1159,2022-07-24,19:02:02.286,100.0,  0.11,  0.10,  0.01,  9
1160,2022-07-24,19:02:02.297,100.0,  0.12,  0.12,  0.01,  11
1161,2022-07-24,19:02:02.313,100.0,  0.11,  0.10,  0.01,  10
1162,2022-07-24,19:02:02.330,100.0,  0.11,  0.10,  0.01,  10
1163,2022-07-24,19:02:02.346,100.0,  0.12,  0.07,  0.02,  7
1164,2022-07-24,19:02:02.363,100.0,  0.16,  0.01,  0.03,  0
1165,2022-07-24,19:02:02.380,100.0,  0.14,  0.03,  0.04,  2
1166,2022-07-24,19:02:02.396,100.0,  0.05,  0.24,  0.03,  23
1167,2022-07-24,19:02:02.413,100.0,  0.05,  0.24,  0.03,  23
1168,2022-07-24,19:02:02.429,100.0,  0.02,  0.31,  0.01,  31
1169,2022-07-24,19:02:02.446,100.0,  0.03,  0.36,  0.02,  35
1170,2022-07-24,19:02:02.457,100.0,  0.03,  0.40,  0.04,  39
1171,2022-07-24,19:02:02.474,100.0,  0.03,  0.41,  0.06,  41
1172,2022-07-24,19:02:02.490,100.0,  0.03,  0.41,  0.06,  41
1173,2022-07-24,19:02:02.507,100.0,  0.01,  0.44,  0.06,  43
1174,2022-07-24,19:02:02.522,100.0,  0.01,  0.47,  0.06,  47
1175,2022-07-24,19:02:02.540,100.0,  0.02,  0.51,  0.06,  50
1176,2022-07-24,19:02:02.556,100.0,  0.04,  0.53,  0.07,  52
1177,2022-07-24,19:02:02.572,100.0,  0.04,  0.53,  0.07,  52
1178,2022-07-24,19:02:02.588,100.0,  0.06,  0.51,  0.07,  51
1179,2022-07-24,19:02:02.605,100.0,  0.09,  0.49,  0.06,  49
1180,2022-07-24,19:02:02.622,100.0,  0.12,  0.48,  0.05,  48
1181,2022-07-24,19:02:02.634,100.0,  0.12,  0.48,  0.05,  47
1182,2022-07-24,19:02:02.650,100.0,  0.12,  0.48,  0.05,  47
1183,2022-07-24,19:02:02.666,100.0,  0.13,  0.46,  0.04,  46
1184,2022-07-24,19:02:02.682,100.0,  0.14,  0.48,  0.04,  47
1185,2022-07-24,19:02:02.699,100.0,  0.14,  0.50,  0.04,  49
1186,2022-07-24,19:02:02.715,100.0,  0.12,  0.48,  0.05,  48
1187,2022-07-24,19:02:02.732,100.0,  0.12,  0.48,  0.05,  48
1188,2022-07-24,19:02:02.748,100.0,  0.11,  0.50,  0.05,  50
1189,2022-07-24,19:02:02.764,100.0,  0.12,  0.53,  0.04,  52
1190,2022-07-24,19:02:02.781,100.0,  0.12,  0.53,  0.05,  52
1191,2022-07-24,19:02:02.798,100.0,  0.10,  0.51,  0.07,  51
1192,2022-07-24,19:02:02.809,100.0,  0.10,  0.51,  0.07,  51
1193,2022-07-24,19:02:02.825,100.0,  0.09,  0.54,  0.08,  53
1194,2022-07-24,19:02:02.842,100.0,  0.10,  0.59,  0.09,  59
1195,2022-07-24,19:02:02.859,100.0,  0.11,  0.61,  0.09,  61
1196,2022-07-24,19:02:02.875,100.0,  0.12,  0.65,  0.11,  65
1197,2022-07-24,19:02:02.892,100.0,  0.12,  0.65,  0.11,  65
1198,2022-07-24,19:02:02.908,100.0,  0.13,  0.65,  0.10,  64
1199,2022-07-24,19:02:02.925,100.0,  0.14,  0.65,  0.10,  64
1200,2022-07-24,19:02:02.941,100.0,  0.16,  0.67,  0.10,  66
1201,2022-07-24,19:02:02.958,100.0,  0.18,  0.62,  0.09,  62
1202,2022-07-24,19:02:02.970,100.0,  0.18,  0.62,  0.09,  62
1203,2022-07-24,19:02:02.986,100.0,  0.18,  0.63,  0.09,  62
1204,2022-07-24,19:02:03.002,100.0,  0.19,  0.58,  0.09,  57
1205,2022-07-24,19:02:03.019,100.0,  0.20,  0.57,  0.08,  57
1206,2022-07-24,19:02:03.035,100.0,  0.19,  0.63,  0.09,  62
1207,2022-07-24,19:02:03.052,100.0,  0.19,  0.63,  0.09,  62
1208,2022-07-24,19:02:03.068,100.0,  0.18,  0.68,  0.11,  67
1209,2022-07-24,19:02:03.085,100.0,  0.17,  0.65,  0.12,  65
1210,2022-07-24,19:02:03.101,100.0,  0.16,  0.64,  0.12,  64
1211,2022-07-24,19:02:03.117,100.0,  0.16,  0.63,  0.11,  63
1212,2022-07-24,19:02:03.134,100.0,  0.16,  0.63,  0.11,  63
1213,2022-07-24,19:02:03.146,100.0,  0.14,  0.68,  0.10,  68
1214,2022-07-24,19:02:03.162,100.0,  0.12,  0.63,  0.10,  63
1215,2022-07-24,19:02:03.178,100.0,  0.13,  0.58,  0.11,  57
1216,2022-07-24,19:02:03.195,100.0,  0.13,  0.59,  0.13,  59
1217,2022-07-24,19:02:03.211,100.0,  0.13,  0.59,  0.13,  59
1218,2022-07-24,19:02:03.228,100.0,  0.13,  0.55,  0.13,  55
1219,2022-07-24,19:02:03.244,100.0,  0.11,  0.63,  0.12,  62
1220,2022-07-24,19:02:03.260,100.0,  0.09,  0.77,  0.12,  76
1221,2022-07-24,19:02:03.276,100.0,  0.07,  0.79,  0.12,  78
1222,2022-07-24,19:02:03.293,100.0,  0.07,  0.79,  0.12,  78
1223,2022-07-24,19:02:03.310,100.0,  0.05,  0.77,  0.13,  76
1224,2022-07-24,19:02:03.322,100.0,  0.07,  0.67,  0.13,  67
1225,2022-07-24,19:02:03.338,100.0,  0.10,  0.53,  0.12,  52
1226,2022-07-24,19:02:03.355,100.0,  0.10,  0.42,  0.11,  42
1227,2022-07-24,19:02:03.371,100.0,  0.10,  0.42,  0.11,  42
1228,2022-07-24,19:02:03.387,100.0,  0.09,  0.42,  0.10,  41
1229,2022-07-24,19:02:03.404,100.0,  0.08,  0.51,  0.10,  51
1230,2022-07-24,19:02:03.420,100.0,  0.05,  0.55,  0.09,  54
1231,2022-07-24,19:02:03.436,100.0,  0.05,  0.50,  0.09,  49
1232,2022-07-24,19:02:03.452,100.0,  0.05,  0.50,  0.09,  49
1233,2022-07-24,19:02:03.470,100.0,  0.04,  0.54,  0.09,  53
1234,2022-07-24,19:02:03.481,100.0,  0.03,  0.54,  0.09,  53
1235,2022-07-24,19:02:03.498,100.0,  0.03,  0.52,  0.09,  52
1236,2022-07-24,19:02:03.514,100.0,  0.04,  0.43,  0.08,  42
1237,2022-07-24,19:02:03.530,100.0,  0.04,  0.43,  0.08,  42
1238,2022-07-24,19:02:03.546,100.0,  0.03,  0.38,  0.10,  38
1239,2022-07-24,19:02:03.564,100.0,  0.02,  0.42,  0.12,  42
1240,2022-07-24,19:02:03.580,100.0,  0.02,  0.46,  0.13,  45
1241,2022-07-24,19:02:03.596,100.0,  0.01,  0.48,  0.11,  48
1242,2022-07-24,19:02:03.613,100.0,  0.01,  0.48,  0.11,  48
1243,2022-07-24,19:02:03.629,100.0,  0.02,  0.38,  0.08,  38
1244,2022-07-24,19:02:03.646,100.0,  0.01,  0.35,  0.05,  35
1245,2022-07-24,19:02:03.658,100.0,  0.00,  0.32,  0.03,  32
1246,2022-07-24,19:02:03.674,100.0,  0.00,  0.38,  0.04,  38
1247,2022-07-24,19:02:03.691,100.0,  0.00,  0.38,  0.04,  38
1248,2022-07-24,19:02:03.707,100.0,  0.01,  0.44,  0.05,  44
1249,2022-07-24,19:02:03.723,100.0,  0.04,  0.41,  0.06,  40
1250,2022-07-24,19:02:03.740,100.0,  0.07,  0.42,  0.07,  42
1251,2022-07-24,19:02:03.756,100.0,  0.08,  0.39,  0.07,  38
1252,2022-07-24,19:02:03.773,100.0,  0.08,  0.39,  0.07,  38
1253,2022-07-24,19:02:03.789,100.0,  0.09,  0.35,  0.07,  35
1254,2022-07-24,19:02:03.805,100.0,  0.09,  0.36,  0.06,  35
1255,2022-07-24,19:02:03.822,100.0,  0.08,  0.34,  0.04,  34
1256,2022-07-24,19:02:03.834,100.0,  0.08,  0.26,  0.02,  26
1257,2022-07-24,19:02:03.850,100.0,  0.08,  0.26,  0.02,  26
1258,2022-07-24,19:02:03.867,100.0,  0.08,  0.20,  0.00,  19
1259,2022-07-24,19:02:03.883,100.0,  0.09,  0.12,  -0.01,  11
1260,2022-07-24,19:02:03.899,100.0,  0.10,  0.07,  -0.00,  6
1261,2022-07-24,19:02:03.915,100.0,  0.11,  0.03,  -0.01,  2
1262,2022-07-24,19:02:03.932,100.0,  0.11,  0.03,  -0.01,  2
1263,2022-07-24,19:02:03.948,100.0,  0.09,  -0.03,  -0.04,
1264,2022-07-24,19:02:03.961,100.0,  0.05,  -0.11,  -0.06,
1265,2022-07-24,19:02:03.977,100.0,  0.01,  -0.21,  -0.07,
1266,2022-07-24,19:02:03.994,100.0,  0.01,  -0.21,  -0.07,
1267,2022-07-24,19:02:04.006,100.0,  -0.03,  -0.26,  -0.07,
1268,2022-07-24,19:02:04.022,100.0,  -0.06,  -0.32,  -0.07,
1269,2022-07-24,19:02:04.039,100.0,  -0.07,  -0.41,  -0.07,
1270,2022-07-24,19:02:04.051,100.0,  -0.07,  -0.41,  -0.07,
1271,2022-07-24,19:02:04.067,100.0,  -0.07,  -0.52,  -0.08,
1272,2022-07-24,19:02:04.084,100.0,  -0.10,  -0.62,  -0.08,
1273,2022-07-24,19:02:04.095,100.0,  -0.10,  -0.62,  -0.07,
1274,2022-07-24,19:02:04.112,100.0,  -0.10,  -0.62,  -0.07,
1275,2022-07-24,19:02:04.129,100.0,  -0.11,  -0.63,  -0.07,
1276,2022-07-24,19:02:04.141,100.0,  -0.13,  -0.70,  -0.07,
1277,2022-07-24,19:02:04.157,100.0,  -0.16,  -0.71,  -0.07,
1278,2022-07-24,19:02:04.174,100.0,  -0.16,  -0.71,  -0.07,
1279,2022-07-24,19:02:04.186,100.0,  -0.16,  -0.69,  -0.07,
1280,2022-07-24,19:02:04.203,100.0,  -0.14,  -0.79,  -0.08,
1281,2022-07-24,19:02:04.219,100.0,  -0.13,  -0.93,  -0.08,
1282,2022-07-24,19:02:04.231,100.0,  -0.13,  -0.93,  -0.08,
1283,2022-07-24,19:02:04.247,100.0,  -0.08,  -1.07,  -0.06,
1284,2022-07-24,19:02:04.264,100.0,  -0.04,  -1.19,  -0.04,
1285,2022-07-24,19:02:04.276,100.0,  -0.04,  -1.25,  -0.04,
1286,2022-07-24,19:02:04.293,100.0,  -0.04,  -1.25,  -0.04,
1287,2022-07-24,19:02:04.309,100.0,  -0.05,  -1.25,  -0.04,
1288,2022-07-24,19:02:04.321,100.0,  -0.05,  -1.21,  -0.04,
1289,2022-07-24,19:02:04.338,100.0,  -0.05,  -1.21,  -0.05,
1290,2022-07-24,19:02:04.354,100.0,  -0.05,  -1.21,  -0.05,
1291,2022-07-24,19:02:04.366,100.0,  -0.05,  -1.18,  -0.05,
1292,2022-07-24,19:02:04.383,100.0,  -0.06,  -1.07,  -0.03,
1293,2022-07-24,19:02:04.399,100.0,  -0.09,  -0.98,  -0.01,
1294,2022-07-24,19:02:04.412,100.0,  -0.09,  -0.98,  -0.01,
1295,2022-07-24,19:02:04.428,100.0,  -0.12,  -0.98,  -0.01,
1296,2022-07-24,19:02:04.444,100.0,  -0.12,  -0.96,  -0.03,
1297,2022-07-24,19:02:04.455,100.0,  -0.10,  -0.94,  -0.05,
1298,2022-07-24,19:02:04.473,100.0,  -0.10,  -0.94,  -0.05,
1299,2022-07-24,19:02:04.490,100.0,  -0.09,  -0.96,  -0.05,
1300,2022-07-24,19:02:04.502,100.0,  -0.14,  -0.91,  -0.05,
1301,2022-07-24,19:02:04.518,100.0,  -0.16,  -0.91,  -0.07,
1302,2022-07-24,19:02:04.534,100.0,  -0.16,  -0.91,  -0.07,
1303,2022-07-24,19:02:04.546,100.0,  -0.15,  -0.88,  -0.09,
1304,2022-07-24,19:02:04.563,100.0,  -0.15,  -0.87,  -0.09,
1305,2022-07-24,19:02:04.580,100.0,  -0.19,  -0.85,  -0.08,
1306,2022-07-24,19:02:04.592,100.0,  -0.19,  -0.85,  -0.08,
1307,2022-07-24,19:02:04.608,100.0,  -0.23,  -0.82,  -0.08,
1308,2022-07-24,19:02:04.625,100.0,  -0.23,  -0.82,  -0.12,
1309,2022-07-24,19:02:04.636,100.0,  -0.21,  -0.82,  -0.14,
1310,2022-07-24,19:02:04.653,100.0,  -0.21,  -0.82,  -0.14,
1311,2022-07-24,19:02:04.670,100.0,  -0.22,  -0.79,  -0.13,
1312,2022-07-24,19:02:04.682,100.0,  -0.23,  -0.77,  -0.15,
1313,2022-07-24,19:02:04.698,100.0,  -0.22,  -0.73,  -0.18,
1314,2022-07-24,19:02:04.714,100.0,  -0.22,  -0.73,  -0.18,
1315,2022-07-24,19:02:04.727,100.0,  -0.21,  -0.77,  -0.18,
1316,2022-07-24,19:02:04.743,100.0,  -0.19,  -0.78,  -0.15,
1317,2022-07-24,19:02:04.760,100.0,  -0.18,  -0.81,  -0.14,
1318,2022-07-24,19:02:04.772,100.0,  -0.18,  -0.81,  -0.14,
1319,2022-07-24,19:02:04.788,100.0,  -0.18,  -0.79,  -0.15,
1320,2022-07-24,19:02:04.805,100.0,  -0.18,  -0.79,  -0.15,
1321,2022-07-24,19:02:04.817,100.0,  -0.20,  -0.77,  -0.13,
1322,2022-07-24,19:02:04.833,100.0,  -0.20,  -0.77,  -0.13,
1323,2022-07-24,19:02:04.850,100.0,  -0.19,  -0.72,  -0.13,
1324,2022-07-24,19:02:04.862,100.0,  -0.18,  -0.66,  -0.13,
1325,2022-07-24,19:02:04.879,100.0,  -0.17,  -0.59,  -0.12,
1326,2022-07-24,19:02:04.891,100.0,  -0.17,  -0.59,  -0.12,
1327,2022-07-24,19:02:04.907,100.0,  -0.17,  -0.50,  -0.10,
1328,2022-07-24,19:02:04.923,100.0,  -0.15,  -0.49,  -0.09,
1329,2022-07-24,19:02:04.936,100.0,  -0.13,  -0.46,  -0.09,
1330,2022-07-24,19:02:04.952,100.0,  -0.13,  -0.46,  -0.09,
1331,2022-07-24,19:02:04.969,100.0,  -0.10,  -0.43,  -0.07,
1332,2022-07-24,19:02:04.981,100.0,  -0.10,  -0.41,  -0.06,
1333,2022-07-24,19:02:04.997,100.0,  -0.12,  -0.36,  -0.06,
1334,2022-07-24,19:02:05.013,100.0,  -0.12,  -0.36,  -0.06,
1335,2022-07-24,19:02:05.025,100.0,  -0.12,  -0.31,  -0.06,
1336,2022-07-24,19:02:05.042,100.0,  -0.11,  -0.31,  -0.06,
1337,2022-07-24,19:02:05.057,100.0,  -0.10,  -0.35,  -0.05,
1338,2022-07-24,19:02:05.070,100.0,  -0.10,  -0.35,  -0.05,
1339,2022-07-24,19:02:05.086,100.0,  -0.11,  -0.09,  -0.03,
1340,2022-07-24,19:02:05.103,100.0,  -0.07,  -0.73,  -0.04,
1341,2022-07-24,19:02:05.116,100.0,  0.22,  -1.04,  0.15,
1342,2022-07-24,19:02:05.132,100.0,  0.22,  -1.04,  0.15,
1343,2022-07-24,19:02:05.149,100.0,  0.20,  -0.97,  0.15,
1344,2022-07-24,19:02:05.161,100.0,  -0.04,  -0.54,  -0.00,
1345,2022-07-24,19:02:05.177,100.0,  -0.14,  -0.13,  -0.04,
1346,2022-07-24,19:02:05.194,100.0,  -0.14,  -0.13,  -0.04,
1347,2022-07-24,19:02:05.206,100.0,  -0.12,  0.16,  -0.03,  15
1348,2022-07-24,19:02:05.222,100.0,  -0.09,  -0.00,  -0.03,
1349,2022-07-24,19:02:05.239,100.0,  -0.04,  -0.33,  -0.02,
1350,2022-07-24,19:02:05.255,100.0,  -0.04,  -0.33,  -0.02,
1351,2022-07-24,19:02:05.266,100.0,  0.01,  -0.41,  0.00,
1352,2022-07-24,19:02:05.284,100.0,  -0.01,  -0.29,  0.01,
1353,2022-07-24,19:02:05.301,100.0,  -0.04,  0.04,  -0.02,  3
1354,2022-07-24,19:02:05.317,100.0,  -0.04,  0.04,  -0.02,  3
1355,2022-07-24,19:02:05.329,100.0,  -0.02,  0.24,  -0.03,  24
1356,2022-07-24,19:02:05.345,100.0,  -0.00,  0.37,  -0.04,  37
1357,2022-07-24,19:02:05.362,100.0,  0.01,  0.52,  -0.04,  51
1358,2022-07-24,19:02:05.378,100.0,  0.01,  0.85,  -0.06,  84
1359,2022-07-24,19:02:05.395,100.0,  0.01,  0.85,  -0.06,  84
1360,2022-07-24,19:02:05.411,100.0,  -0.01,  1.53,  -0.07,  152
1361,2022-07-24,19:02:05.427,100.0,  0.01,  1.75,  -0.09,  174
1362,2022-07-24,19:02:05.444,100.0,  0.00,  -0.19,  -0.05,
1363,2022-07-24,19:02:05.456,100.0,  -0.02,  -0.05,  0.00,
1364,2022-07-24,19:02:05.472,100.0,  -0.02,  -0.05,  0.00,
1365,2022-07-24,19:02:05.489,100.0,  0.02,  0.35,  0.04,  34
1366,2022-07-24,19:02:05.505,100.0,  0.04,  0.45,  0.06,  44
1367,2022-07-24,19:02:05.522,100.0,  0.05,  0.57,  0.06,  56
1368,2022-07-24,19:02:05.532,100.0,  0.04,  0.60,  0.05,  60
1369,2022-07-24,19:02:05.550,100.0,  0.04,  0.60,  0.05,  60
1370,2022-07-24,19:02:05.566,100.0,  0.05,  0.62,  0.04,  62
1371,2022-07-24,19:02:05.583,100.0,  0.07,  0.62,  0.03,  61
1372,2022-07-24,19:02:05.599,100.0,  0.08,  0.59,  0.04,  59
1373,2022-07-24,19:02:05.615,100.0,  0.10,  0.63,  0.06,  62
1374,2022-07-24,19:02:05.632,100.0,  0.10,  0.63,  0.06,  62
1375,2022-07-24,19:02:05.648,100.0,  0.11,  0.70,  0.06,  70
1376,2022-07-24,19:02:05.664,100.0,  0.13,  0.72,  0.06,  72
1377,2022-07-24,19:02:05.681,100.0,  0.12,  0.71,  0.05,  70
1378,2022-07-24,19:02:05.697,100.0,  0.10,  0.69,  0.06,  68
1379,2022-07-24,19:02:05.710,100.0,  0.10,  0.69,  0.06,  68
1380,2022-07-24,19:02:05.726,100.0,  0.09,  0.68,  0.07,  68
1381,2022-07-24,19:02:05.743,100.0,  0.09,  0.70,  0.07,  70
1382,2022-07-24,19:02:05.759,100.0,  0.09,  0.71,  0.08,  70
1383,2022-07-24,19:02:05.776,100.0,  0.09,  0.71,  0.08,  71
1384,2022-07-24,19:02:05.792,100.0,  0.09,  0.71,  0.08,  71
1385,2022-07-24,19:02:05.808,100.0,  0.07,  0.73,  0.10,  72
1386,2022-07-24,19:02:05.825,100.0,  0.08,  0.72,  0.11,  71
1387,2022-07-24,19:02:05.841,100.0,  0.10,  0.73,  0.11,  73
1388,2022-07-24,19:02:05.857,100.0,  0.10,  0.78,  0.12,  77
1389,2022-07-24,19:02:05.874,100.0,  0.10,  0.78,  0.12,  77
1390,2022-07-24,19:02:05.886,100.0,  0.11,  0.85,  0.14,  85
1391,2022-07-24,19:02:05.903,100.0,  0.14,  0.90,  0.14,  89
1392,2022-07-24,19:02:05.919,100.0,  0.15,  0.86,  0.14,  85
